"","interaction_id","node_from","node_to","date","direction","type","method","attr_id","value","geom","public","network_id","created_at","updated_at","attribute.id","attribute.name","attribute.description","attribute.unit","attribute.created_at","attribute.updated_at"
"21",104006,26494,26484,"1980-05-01T00:00:00.000Z","directed","predation","field observation and literature",25,1,NA,TRUE,1562,"2019-03-14T22:20:41.525Z","2019-03-14T22:20:41.525Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"22",104007,26494,26485,"1980-05-01T00:00:00.000Z","directed","predation","field observation and literature",25,1,NA,TRUE,1562,"2019-03-14T22:20:41.571Z","2019-03-14T22:20:41.571Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"23",104008,26494,26482,"1980-05-01T00:00:00.000Z","directed","scavenger","field observation and literature",25,1,NA,TRUE,1562,"2019-03-14T22:20:41.618Z","2019-03-14T22:20:41.618Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"24",104009,26495,26483,"1980-05-01T00:00:00.000Z","directed","predation","field observation and literature",25,1,NA,TRUE,1562,"2019-03-14T22:20:41.656Z","2019-03-14T22:20:41.656Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"25",104010,26495,26484,"1980-05-01T00:00:00.000Z","directed","predation","field observation and literature",25,1,NA,TRUE,1562,"2019-03-14T22:20:41.695Z","2019-03-14T22:20:41.695Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"26",104011,26495,26485,"1980-05-01T00:00:00.000Z","directed","predation","field observation and literature",25,1,NA,TRUE,1562,"2019-03-14T22:20:41.742Z","2019-03-14T22:20:41.742Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"27",104012,26495,26482,"1980-05-01T00:00:00.000Z","directed","scavenger","field observation and literature",25,1,NA,TRUE,1562,"2019-03-14T22:20:41.787Z","2019-03-14T22:20:41.787Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"28",104013,26483,26482,"1980-05-01T00:00:00.000Z","directed","scavenger","field observation and literature",25,1,NA,TRUE,1562,"2019-03-14T22:20:41.827Z","2019-03-14T22:20:41.827Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"29",104014,26484,26482,"1980-05-01T00:00:00.000Z","directed","scavenger","field observation and literature",25,1,NA,TRUE,1562,"2019-03-14T22:20:41.874Z","2019-03-14T22:20:41.874Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"30",104015,26485,26482,"1980-05-01T00:00:00.000Z","directed","scavenger","field observation and literature",25,1,NA,TRUE,1562,"2019-03-14T22:20:41.924Z","2019-03-14T22:20:41.924Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
