"","interaction_id","node_from","node_to","date","direction","type","method","attr_id","value","geom","public","network_id","created_at","updated_at","attribute.id","attribute.name","attribute.description","attribute.unit","attribute.created_at","attribute.updated_at"
"1",98952,24930,24905,"1936-09-01T00:00:00.000Z","directed","predation","field observation/experiment",25,1,NA,TRUE,1496,"2019-03-06T16:48:18.583Z","2019-03-06T16:48:18.583Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"2",98953,24930,24906,"1936-09-01T00:00:00.000Z","directed","predation","field observation/experiment",25,1,NA,TRUE,1496,"2019-03-06T16:48:18.634Z","2019-03-06T16:48:18.634Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"3",98954,24930,24875,"1936-09-01T00:00:00.000Z","directed","predation","field observation/experiment",25,1,NA,TRUE,1496,"2019-03-06T16:48:18.659Z","2019-03-06T16:48:18.659Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"4",98955,24930,24876,"1936-09-01T00:00:00.000Z","directed","predation","field observation/experiment",25,1,NA,TRUE,1496,"2019-03-06T16:48:18.683Z","2019-03-06T16:48:18.683Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"5",98956,24930,24877,"1936-09-01T00:00:00.000Z","directed","predation","field observation/experiment",25,1,NA,TRUE,1496,"2019-03-06T16:48:18.709Z","2019-03-06T16:48:18.709Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"6",98957,24930,24878,"1936-09-01T00:00:00.000Z","directed","predation","field observation/experiment",25,1,NA,TRUE,1496,"2019-03-06T16:48:18.734Z","2019-03-06T16:48:18.734Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"7",98958,24930,24879,"1936-09-01T00:00:00.000Z","directed","predation","field observation/experiment",25,1,NA,TRUE,1496,"2019-03-06T16:48:18.758Z","2019-03-06T16:48:18.758Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"8",98959,24930,24880,"1936-09-01T00:00:00.000Z","directed","predation","field observation/experiment",25,1,NA,TRUE,1496,"2019-03-06T16:48:18.783Z","2019-03-06T16:48:18.783Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"9",98960,24930,24881,"1936-09-01T00:00:00.000Z","directed","predation","field observation/experiment",25,1,NA,TRUE,1496,"2019-03-06T16:48:18.808Z","2019-03-06T16:48:18.808Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"10",98961,24930,24882,"1936-09-01T00:00:00.000Z","directed","predation","field observation/experiment",25,1,NA,TRUE,1496,"2019-03-06T16:48:18.836Z","2019-03-06T16:48:18.836Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"11",98962,24931,24907,"1936-09-01T00:00:00.000Z","directed","predation","field observation/experiment",25,1,NA,TRUE,1496,"2019-03-06T16:48:18.866Z","2019-03-06T16:48:18.866Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"12",98963,24931,24906,"1936-09-01T00:00:00.000Z","directed","predation","field observation/experiment",25,1,NA,TRUE,1496,"2019-03-06T16:48:18.893Z","2019-03-06T16:48:18.893Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"13",98964,24931,24875,"1936-09-01T00:00:00.000Z","directed","predation","field observation/experiment",25,1,NA,TRUE,1496,"2019-03-06T16:48:18.919Z","2019-03-06T16:48:18.919Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"14",98965,24931,24876,"1936-09-01T00:00:00.000Z","directed","predation","field observation/experiment",25,1,NA,TRUE,1496,"2019-03-06T16:48:18.949Z","2019-03-06T16:48:18.949Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"15",98966,24931,24877,"1936-09-01T00:00:00.000Z","directed","predation","field observation/experiment",25,1,NA,TRUE,1496,"2019-03-06T16:48:18.980Z","2019-03-06T16:48:18.980Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"16",98967,24931,24878,"1936-09-01T00:00:00.000Z","directed","predation","field observation/experiment",25,1,NA,TRUE,1496,"2019-03-06T16:48:19.023Z","2019-03-06T16:48:19.023Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"17",98968,24931,24879,"1936-09-01T00:00:00.000Z","directed","predation","field observation/experiment",25,1,NA,TRUE,1496,"2019-03-06T16:48:19.051Z","2019-03-06T16:48:19.051Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"18",98969,24931,24880,"1936-09-01T00:00:00.000Z","directed","predation","field observation/experiment",25,1,NA,TRUE,1496,"2019-03-06T16:48:19.081Z","2019-03-06T16:48:19.081Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"19",98970,24931,24881,"1936-09-01T00:00:00.000Z","directed","predation","field observation/experiment",25,1,NA,TRUE,1496,"2019-03-06T16:48:19.109Z","2019-03-06T16:48:19.109Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"20",98971,24931,24882,"1936-09-01T00:00:00.000Z","directed","predation","field observation/experiment",25,1,NA,TRUE,1496,"2019-03-06T16:48:19.151Z","2019-03-06T16:48:19.151Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"21",98972,24932,24874,"1936-09-01T00:00:00.000Z","directed","herbivory","field observation/experiment",25,1,NA,TRUE,1496,"2019-03-06T16:48:19.176Z","2019-03-06T16:48:19.176Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"22",98973,24933,24874,"1936-09-01T00:00:00.000Z","directed","herbivory","field observation/experiment",25,1,NA,TRUE,1496,"2019-03-06T16:48:19.201Z","2019-03-06T16:48:19.201Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"23",98974,24934,24874,"1936-09-01T00:00:00.000Z","directed","herbivory","field observation/experiment",25,1,NA,TRUE,1496,"2019-03-06T16:48:19.231Z","2019-03-06T16:48:19.231Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"24",98975,24935,24874,"1936-09-01T00:00:00.000Z","directed","herbivory","field observation/experiment",25,1,NA,TRUE,1496,"2019-03-06T16:48:19.259Z","2019-03-06T16:48:19.259Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"25",98976,24936,24874,"1936-09-01T00:00:00.000Z","directed","herbivory","field observation/experiment",25,1,NA,TRUE,1496,"2019-03-06T16:48:19.395Z","2019-03-06T16:48:19.395Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"26",98977,24937,24874,"1936-09-01T00:00:00.000Z","directed","herbivory","field observation/experiment",25,1,NA,TRUE,1496,"2019-03-06T16:48:19.563Z","2019-03-06T16:48:19.563Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"27",98978,24938,24903,"1936-09-01T00:00:00.000Z","directed","herbivory","field observation/experiment",25,1,NA,TRUE,1496,"2019-03-06T16:48:19.709Z","2019-03-06T16:48:19.709Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"28",98979,24939,24902,"1936-09-01T00:00:00.000Z","directed","herbivory","field observation/experiment",25,1,NA,TRUE,1496,"2019-03-06T16:48:19.846Z","2019-03-06T16:48:19.846Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"29",98980,24939,24903,"1936-09-01T00:00:00.000Z","directed","herbivory","field observation/experiment",25,1,NA,TRUE,1496,"2019-03-06T16:48:19.886Z","2019-03-06T16:48:19.886Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"30",98981,24899,24902,"1936-09-01T00:00:00.000Z","directed","herbivory","field observation/experiment",25,1,NA,TRUE,1496,"2019-03-06T16:48:19.946Z","2019-03-06T16:48:19.946Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"31",98982,24940,24902,"1936-09-01T00:00:00.000Z","directed","herbivory","field observation/experiment",25,1,NA,TRUE,1496,"2019-03-06T16:48:20.095Z","2019-03-06T16:48:20.095Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"32",98983,24907,24902,"1936-09-01T00:00:00.000Z","directed","herbivory","field observation/experiment",25,1,NA,TRUE,1496,"2019-03-06T16:48:20.124Z","2019-03-06T16:48:20.124Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"33",98984,24900,24902,"1936-09-01T00:00:00.000Z","directed","herbivory","field observation/experiment",25,1,NA,TRUE,1496,"2019-03-06T16:48:20.163Z","2019-03-06T16:48:20.163Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"34",98985,24941,24902,"1936-09-01T00:00:00.000Z","directed","herbivory","field observation/experiment",25,1,NA,TRUE,1496,"2019-03-06T16:48:20.196Z","2019-03-06T16:48:20.196Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"35",98986,24942,24902,"1936-09-01T00:00:00.000Z","directed","herbivory","field observation/experiment",25,1,NA,TRUE,1496,"2019-03-06T16:48:20.344Z","2019-03-06T16:48:20.344Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"36",98987,24901,24902,"1936-09-01T00:00:00.000Z","directed","herbivory","field observation/experiment",25,1,NA,TRUE,1496,"2019-03-06T16:48:20.489Z","2019-03-06T16:48:20.489Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
