"","interaction_id","node_from","node_to","date","direction","type","method","attr_id","value","geom","public","network_id","created_at","updated_at","attribute.id","attribute.name","attribute.description","attribute.unit","attribute.created_at","attribute.updated_at"
"1",98768,24787,24785,"1936-09-01T00:00:00.000Z","directed","herbivory","field observation/experiment",25,1,NA,TRUE,1495,"2019-03-06T16:47:40.572Z","2019-03-06T16:47:40.572Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"2",98769,24787,24786,"1936-09-01T00:00:00.000Z","directed","herbivory","field observation/experiment",25,1,NA,TRUE,1495,"2019-03-06T16:47:40.661Z","2019-03-06T16:47:40.661Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"3",98770,24788,24785,"1936-09-01T00:00:00.000Z","directed","herbivory","field observation/experiment",25,1,NA,TRUE,1495,"2019-03-06T16:47:40.690Z","2019-03-06T16:47:40.690Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"4",98771,24788,24786,"1936-09-01T00:00:00.000Z","directed","herbivory","field observation/experiment",25,1,NA,TRUE,1495,"2019-03-06T16:47:40.726Z","2019-03-06T16:47:40.726Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"5",98772,24789,24786,"1936-09-01T00:00:00.000Z","directed","herbivory","field observation/experiment",25,1,NA,TRUE,1495,"2019-03-06T16:47:40.758Z","2019-03-06T16:47:40.758Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"6",98773,24805,24785,"1936-09-01T00:00:00.000Z","directed","herbivory","field observation/experiment",25,1,NA,TRUE,1495,"2019-03-06T16:47:40.792Z","2019-03-06T16:47:40.792Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"7",98774,24806,24786,"1936-09-01T00:00:00.000Z","directed","herbivory","field observation/experiment",25,1,NA,TRUE,1495,"2019-03-06T16:47:40.827Z","2019-03-06T16:47:40.827Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"8",98775,24807,24787,"1936-09-01T00:00:00.000Z","directed","predation","field observation/experiment",25,1,NA,TRUE,1495,"2019-03-06T16:47:40.861Z","2019-03-06T16:47:40.861Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"9",98776,24807,24788,"1936-09-01T00:00:00.000Z","directed","predation","field observation/experiment",25,1,NA,TRUE,1495,"2019-03-06T16:47:40.899Z","2019-03-06T16:47:40.899Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"10",98777,24807,24789,"1936-09-01T00:00:00.000Z","directed","predation","field observation/experiment",25,1,NA,TRUE,1495,"2019-03-06T16:47:40.932Z","2019-03-06T16:47:40.932Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"11",98778,24807,24790,"1936-09-01T00:00:00.000Z","directed","predation","field observation/experiment",25,1,NA,TRUE,1495,"2019-03-06T16:47:40.964Z","2019-03-06T16:47:40.964Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"12",98779,24807,24791,"1936-09-01T00:00:00.000Z","directed","predation","field observation/experiment",25,1,NA,TRUE,1495,"2019-03-06T16:47:41.001Z","2019-03-06T16:47:41.001Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"13",98780,24807,24792,"1936-09-01T00:00:00.000Z","directed","predation","field observation/experiment",25,1,NA,TRUE,1495,"2019-03-06T16:47:41.041Z","2019-03-06T16:47:41.041Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"14",98781,24807,24793,"1936-09-01T00:00:00.000Z","directed","predation","field observation/experiment",25,1,NA,TRUE,1495,"2019-03-06T16:47:41.069Z","2019-03-06T16:47:41.069Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"15",98782,24807,24794,"1936-09-01T00:00:00.000Z","directed","predation","field observation/experiment",25,1,NA,TRUE,1495,"2019-03-06T16:47:41.105Z","2019-03-06T16:47:41.105Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"16",98783,24807,24795,"1936-09-01T00:00:00.000Z","directed","predation","field observation/experiment",25,1,NA,TRUE,1495,"2019-03-06T16:47:41.141Z","2019-03-06T16:47:41.141Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"17",98784,24808,24786,"1936-09-01T00:00:00.000Z","directed","herbivory","field observation/experiment",25,1,NA,TRUE,1495,"2019-03-06T16:47:41.176Z","2019-03-06T16:47:41.176Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"18",98785,24809,24796,"1936-09-01T00:00:00.000Z","directed","predation","field observation/experiment",25,1,NA,TRUE,1495,"2019-03-06T16:47:41.217Z","2019-03-06T16:47:41.217Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"19",98786,24810,24786,"1936-09-01T00:00:00.000Z","directed","herbivory","field observation/experiment",25,1,NA,TRUE,1495,"2019-03-06T16:47:41.242Z","2019-03-06T16:47:41.242Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"20",98787,24811,24786,"1936-09-01T00:00:00.000Z","directed","herbivory","field observation/experiment",25,1,NA,TRUE,1495,"2019-03-06T16:47:41.281Z","2019-03-06T16:47:41.281Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"21",98788,24812,24790,"1936-09-01T00:00:00.000Z","directed","predation","field observation/experiment",25,1,NA,TRUE,1495,"2019-03-06T16:47:41.308Z","2019-03-06T16:47:41.308Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"22",98789,24812,24791,"1936-09-01T00:00:00.000Z","directed","predation","field observation/experiment",25,1,NA,TRUE,1495,"2019-03-06T16:47:41.340Z","2019-03-06T16:47:41.340Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"23",98790,24812,24792,"1936-09-01T00:00:00.000Z","directed","predation","field observation/experiment",25,1,NA,TRUE,1495,"2019-03-06T16:47:41.368Z","2019-03-06T16:47:41.368Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"24",98791,24812,24793,"1936-09-01T00:00:00.000Z","directed","predation","field observation/experiment",25,1,NA,TRUE,1495,"2019-03-06T16:47:41.397Z","2019-03-06T16:47:41.397Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"25",98792,24812,24794,"1936-09-01T00:00:00.000Z","directed","predation","field observation/experiment",25,1,NA,TRUE,1495,"2019-03-06T16:47:41.430Z","2019-03-06T16:47:41.430Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"26",98793,24812,24795,"1936-09-01T00:00:00.000Z","directed","predation","field observation/experiment",25,1,NA,TRUE,1495,"2019-03-06T16:47:41.458Z","2019-03-06T16:47:41.458Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"27",98794,24813,24786,"1936-09-01T00:00:00.000Z","directed","herbivory","field observation/experiment",25,1,NA,TRUE,1495,"2019-03-06T16:47:41.482Z","2019-03-06T16:47:41.482Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"28",98795,24814,24786,"1936-09-01T00:00:00.000Z","directed","herbivory","field observation/experiment",25,1,NA,TRUE,1495,"2019-03-06T16:47:41.518Z","2019-03-06T16:47:41.518Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"29",98796,24815,24797,"1936-09-01T00:00:00.000Z","directed","predation","field observation/experiment",25,1,NA,TRUE,1495,"2019-03-06T16:47:41.550Z","2019-03-06T16:47:41.550Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"30",98797,24815,24798,"1936-09-01T00:00:00.000Z","directed","predation","field observation/experiment",25,1,NA,TRUE,1495,"2019-03-06T16:47:41.574Z","2019-03-06T16:47:41.574Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"31",98798,24815,24799,"1936-09-01T00:00:00.000Z","directed","predation","field observation/experiment",25,1,NA,TRUE,1495,"2019-03-06T16:47:41.612Z","2019-03-06T16:47:41.612Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"32",98799,24816,24785,"1936-09-01T00:00:00.000Z","directed","herbivory","field observation/experiment",25,1,NA,TRUE,1495,"2019-03-06T16:47:41.648Z","2019-03-06T16:47:41.648Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"33",98800,24816,24786,"1936-09-01T00:00:00.000Z","directed","herbivory","field observation/experiment",25,1,NA,TRUE,1495,"2019-03-06T16:47:41.678Z","2019-03-06T16:47:41.678Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"34",98801,24817,24785,"1936-09-01T00:00:00.000Z","directed","herbivory","field observation/experiment",25,1,NA,TRUE,1495,"2019-03-06T16:47:41.707Z","2019-03-06T16:47:41.707Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"35",98802,24818,24785,"1936-09-01T00:00:00.000Z","directed","herbivory","field observation/experiment",25,1,NA,TRUE,1495,"2019-03-06T16:47:41.735Z","2019-03-06T16:47:41.735Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"36",98803,24819,24785,"1936-09-01T00:00:00.000Z","directed","herbivory","field observation/experiment",25,1,NA,TRUE,1495,"2019-03-06T16:47:41.768Z","2019-03-06T16:47:41.768Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"37",98804,24820,24800,"1936-09-01T00:00:00.000Z","directed","predation","field observation/experiment",25,1,NA,TRUE,1495,"2019-03-06T16:47:41.810Z","2019-03-06T16:47:41.810Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"38",98805,24820,24801,"1936-09-01T00:00:00.000Z","directed","predation","field observation/experiment",25,1,NA,TRUE,1495,"2019-03-06T16:47:41.839Z","2019-03-06T16:47:41.839Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"39",98806,24820,24802,"1936-09-01T00:00:00.000Z","directed","predation","field observation/experiment",25,1,NA,TRUE,1495,"2019-03-06T16:47:41.866Z","2019-03-06T16:47:41.866Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"40",98807,24821,24785,"1936-09-01T00:00:00.000Z","directed","herbivory","field observation/experiment",25,1,NA,TRUE,1495,"2019-03-06T16:47:41.905Z","2019-03-06T16:47:41.905Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"41",98808,24822,24785,"1936-09-01T00:00:00.000Z","directed","herbivory","field observation/experiment",25,1,NA,TRUE,1495,"2019-03-06T16:47:41.932Z","2019-03-06T16:47:41.932Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"42",98809,24823,24786,"1936-09-01T00:00:00.000Z","directed","herbivory","field observation/experiment",25,1,NA,TRUE,1495,"2019-03-06T16:47:41.981Z","2019-03-06T16:47:41.981Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
