"","interaction_id","node_from","node_to","date","direction","type","method","attr_id","value","geom","public","network_id","created_at","updated_at","attribute.id","attribute.name","attribute.description","attribute.unit","attribute.created_at","attribute.updated_at"
"1",103137,26211,26206,"1976-05-01T00:00:00.000Z","directed","predation","field observation",25,1,NA,TRUE,1548,"2019-03-14T19:20:48.620Z","2019-03-14T19:20:48.620Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"2",103138,26211,26207,"1976-05-01T00:00:00.000Z","directed","predation","field observation",25,1,NA,TRUE,1548,"2019-03-14T19:20:48.664Z","2019-03-14T19:20:48.664Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"3",103139,26211,26208,"1976-05-01T00:00:00.000Z","directed","predation","field observation",25,1,NA,TRUE,1548,"2019-03-14T19:20:48.703Z","2019-03-14T19:20:48.703Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"4",103140,26212,26209,"1976-05-01T00:00:00.000Z","directed","scavenger","field observation",25,1,NA,TRUE,1548,"2019-03-14T19:20:48.749Z","2019-03-14T19:20:48.749Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"5",103141,26213,26209,"1976-05-01T00:00:00.000Z","directed","scavenger","field observation",25,1,NA,TRUE,1548,"2019-03-14T19:20:48.779Z","2019-03-14T19:20:48.779Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"6",103142,26214,26209,"1976-05-01T00:00:00.000Z","directed","scavenger","field observation",25,1,NA,TRUE,1548,"2019-03-14T19:20:48.808Z","2019-03-14T19:20:48.808Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"7",103143,26215,26209,"1976-05-01T00:00:00.000Z","directed","scavenger","field observation",25,1,NA,TRUE,1548,"2019-03-14T19:20:48.847Z","2019-03-14T19:20:48.847Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"8",103144,26216,26209,"1976-05-01T00:00:00.000Z","directed","scavenger","field observation",25,1,NA,TRUE,1548,"2019-03-14T19:20:48.896Z","2019-03-14T19:20:48.896Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"9",103145,26217,26209,"1976-05-01T00:00:00.000Z","directed","scavenger","field observation",25,1,NA,TRUE,1548,"2019-03-14T19:20:48.943Z","2019-03-14T19:20:48.943Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"10",103146,26218,26209,"1976-05-01T00:00:00.000Z","directed","scavenger","field observation",25,1,NA,TRUE,1548,"2019-03-14T19:20:48.981Z","2019-03-14T19:20:48.981Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"11",103147,26210,26209,"1976-05-01T00:00:00.000Z","directed","scavenger","field observation",25,1,NA,TRUE,1548,"2019-03-14T19:20:49.016Z","2019-03-14T19:20:49.016Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"12",103148,26219,26209,"1976-05-01T00:00:00.000Z","directed","scavenger","field observation",25,1,NA,TRUE,1548,"2019-03-14T19:20:49.049Z","2019-03-14T19:20:49.049Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"13",103149,26220,26209,"1976-05-01T00:00:00.000Z","directed","scavenger","field observation",25,1,NA,TRUE,1548,"2019-03-14T19:20:49.082Z","2019-03-14T19:20:49.082Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"14",103150,26206,26209,"1976-05-01T00:00:00.000Z","directed","scavenger","field observation",25,1,NA,TRUE,1548,"2019-03-14T19:20:49.125Z","2019-03-14T19:20:49.125Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"15",103151,26207,26209,"1976-05-01T00:00:00.000Z","directed","scavenger","field observation",25,1,NA,TRUE,1548,"2019-03-14T19:20:49.167Z","2019-03-14T19:20:49.167Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"16",103152,26208,26209,"1976-05-01T00:00:00.000Z","directed","scavenger","field observation",25,1,NA,TRUE,1548,"2019-03-14T19:20:49.198Z","2019-03-14T19:20:49.198Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
"17",103153,26221,26206,"1976-05-01T00:00:00.000Z","directed","predation","field observation",25,1,NA,TRUE,1548,"2019-03-14T19:20:49.229Z","2019-03-14T19:20:49.229Z",25,"presence/absence","Presence or absence of interaction",NA,"2019-03-01T16:03:38.993Z","2019-03-01T16:03:38.993Z"
