,node_id,original_name,node_level,network_id,taxonomy_id,created_at,updated_at,taxonomy.id,taxon_Kingdom,taxon_Class,taxon_Order,taxon_Family,taxonomy.name,taxonomy.ncbi,taxonomy.tsn,taxonomy.eol,taxonomy.bold,taxonomy.gbif,taxonomy.col,taxonomy.rank,taxonomy.created_at,taxonomy.updated_at,taxonomy
1,26165,Cochliomyia macellaria larvae,taxon,1545,5715,2019-03-14T19:20:25.098Z,2019-03-14T19:20:25.098Z,5715,Animalia,Insecta,Diptera,Muscidae,Musca macellaria,66361,151663,10822956,32670,1502216,cd9a3815689b3b55c87d801a2c6af703,species,2019-03-04T18:22:47.962Z,2019-06-14T15:26:58.027Z,NA
2,26166,O. ochripyga larvae,taxon,1545,6702,2019-03-14T19:20:25.142Z,2019-03-14T19:20:25.142Z,6702,Animalia,Insecta,Diptera,Sarcophagidae,Oxysarcodexia ochripyga,NA,151839,729748,NA,1482387,ecab6e2b5e3e9ac27602dad3c2b6e9a4,species,2019-03-14T19:20:05.445Z,2019-06-14T15:27:52.039Z,NA
3,26167,carcass,taxon,1545,5515,2019-03-14T19:20:25.169Z,2019-03-14T19:20:25.169Z,5515,NA,,,,Leporidae,9979,50875,1689,1552,NA,7acccf49da3ce5959dd3f762928f9476,family,2019-03-01T16:05:30.224Z,2019-06-14T15:26:47.481Z,NA
4,26168,Saprinus sp.,taxon,1545,6101,2019-03-14T19:20:25.199Z,2019-03-14T19:20:25.199Z,6101,Animalia,Insecta,Coleoptera,Histeridae,Saprinus,154170,114962,42801,237046,NA,0a6d0bc2f745ffafae800220335fb9a9,genus,2019-03-06T16:46:14.464Z,2019-06-14T15:27:17.907Z,NA
5,26169,S. pennsylvanicus,taxon,1545,6222,2019-03-14T19:20:25.239Z,2019-03-14T19:20:25.239Z,6222,Animalia,Insecta,Coleoptera,Histeridae,Saprinus pennsylvanicus,NA,NA,49769620,489832,NA,NA,NA,2019-03-06T19:20:21.814Z,2019-06-14T15:27:25.433Z,NA
6,26170,Boreocanthon lecontei,taxon,1545,6704,2019-03-14T19:20:25.277Z,2019-03-14T19:20:25.277Z,6704,Animalia,Insecta,Coleoptera,Scarabaeidae,Canthon lecontei,NA,927472,1045024,379786,NA,d020e192092d1d7e8482c4984953c26a,species,2019-03-14T19:20:05.548Z,2019-06-14T15:27:52.153Z,NA
7,26172,Oxysarcodexia ochripyga,taxon,1545,6702,2019-03-14T19:20:25.355Z,2019-03-14T19:20:25.355Z,6702,Animalia,Insecta,Diptera,Sarcophagidae,Oxysarcodexia ochripyga,NA,151839,729748,NA,1482387,ecab6e2b5e3e9ac27602dad3c2b6e9a4,species,2019-03-14T19:20:05.445Z,2019-06-14T15:27:52.039Z,NA
8,26171,Trox scutellaris,taxon,1545,NA,2019-03-14T19:20:25.319Z,2019-03-14T19:20:25.319Z,NA,Animalia,Insecta,Coleoptera,Trogidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
